Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images
2024-07-02 20:48:00,20:48:00,CNR4782436678,Driver Not Found,CID907292,eBike,Kalyanpur,Gumti No 5,0.0,0.0,N/A,N/A,N/A,N/A,217,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-22 23:43:00,23:43:00,CNR7042373285,Canceled by Driver,CID978014,Mini,Ratan Lal Nagar,Govind Nagar,0.0,0.0,N/A,Customer related issue,N/A,N/A,2426,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-27 21:38:00,21:38:00,CNR2153215546,Success,CID240558,eBike,Arya Nagar,Kalyanpur,301.0,60.0,N/A,N/A,No,N/A,184,Cash,37,4.1,4.8,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-06 06:44:00,06:44:00,CNR3718024857,Success,CID800003,Prime Plus,Barra,Juhi,56.0,120.0,N/A,N/A,No,N/A,435,UPI,19,4.9,4.1,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-13 03:08:00,03:08:00,CNR8874805205,Success,CID124876,Mini,Harjinder Nagar,Ratan Lal Nagar,133.0,135.0,N/A,N/A,No,N/A,907,UPI,49,4.3,4.8,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-15 08:53:00,08:53:00,CNR9832961128,Success,CID445875,Auto,Colonelganj,Arya Nagar,77.0,115.0,N/A,N/A,No,N/A,378,UPI,19,4.0,4.6,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-16 16:25:00,16:25:00,CNR5503358927,Driver Not Found,CID552049,Bike,Colonelganj,Gumti No 5,0.0,0.0,N/A,N/A,N/A,N/A,594,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-12 14:31:00,14:31:00,CNR5911641188,Success,CID486885,Auto,Kidwai Nagar,Colonelganj,126.0,140.0,N/A,N/A,No,N/A,783,Cash,6,3.3,3.1,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-25 08:04:00,08:04:00,CNR9080925179,Success,CID244519,Mini,Swaroop Nagar,Krishna Nagar,266.0,125.0,N/A,N/A,No,N/A,395,UPI,28,4.3,4.1,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-17 18:53:00,18:53:00,CNR3294185787,Success,CID178258,Bike,Barra,Birhana Road,196.0,65.0,N/A,N/A,No,N/A,1088,UPI,26,3.9,4.2,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-05 21:45:00,21:45:00,CNR8864309203,Success,CID246449,eBike,Panki,Barra,147.0,60.0,N/A,N/A,Yes,Other Issue,479,UPI,20,4.6,3.4,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-01 16:43:00,16:43:00,CNR3691043940,Success,CID108052,Bike,Sisamau,Parade,217.0,40.0,N/A,N/A,No,N/A,2611,UPI,30,3.7,4.5,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-21 14:09:00,14:09:00,CNR1161951977,Success,CID215599,Prime Plus,Harjinder Nagar,Rail Bazaar,217.0,85.0,N/A,N/A,No,N/A,405,Cash,26,3.0,3.7,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-13 09:06:00,09:06:00,CNR5188353089,Success,CID102663,Mini,Krishna Nagar,Lakhanpur,182.0,85.0,N/A,N/A,Yes,Customer Demand,211,Cash,28,4.1,4.4,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-22 12:44:00,12:44:00,CNR1879269977,Success,CID313610,Prime SUV,Kalyanpur,Colonelganj,133.0,130.0,N/A,N/A,No,N/A,398,UPI,16,3.7,3.4,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-11 02:49:00,02:49:00,CNR1948307601,Success,CID565625,eBike,Rail Bazaar,Colonelganj,42.0,90.0,N/A,N/A,No,N/A,261,Cash,49,4.7,4.2,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-15 09:20:00,09:20:00,CNR7947803425,Canceled by Customer,CID156280,Prime SUV,Sisamau,Shastri Nagar,0.0,0.0,Change of plans,N/A,N/A,N/A,146,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-18 05:38:00,05:38:00,CNR7714358692,Canceled by Driver,CID709142,Mini,Swaroop Nagar,Krishna Nagar,0.0,0.0,N/A,Customer related issue,N/A,N/A,430,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-20 22:14:00,22:14:00,CNR2799031753,Success,CID737366,Prime Plus,Harjinder Nagar,Civil Lines,252.0,40.0,N/A,N/A,No,N/A,239,UPI,7,3.5,4.8,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-07 05:25:00,05:25:00,CNR2769699225,Success,CID168591,Prime SUV,Tilak Nagar,Kalyanpur,168.0,140.0,N/A,N/A,No,N/A,190,UPI,5,3.1,4.0,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-18 10:00:00,10:00:00,CNR7103797201,Success,CID560777,Mini,Chunniganj,Naubasta,210.0,75.0,N/A,N/A,No,N/A,302,Cash,9,3.4,3.4,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-11 04:16:00,04:16:00,CNR1377109542,Success,CID175567,Prime SUV,Ratan Lal Nagar,Kakadeo,49.0,65.0,N/A,N/A,No,N/A,459,UPI,36,3.1,3.9,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-23 21:57:00,21:57:00,CNR3799833733,Driver Not Found,CID654655,Prime Sedan,Mall Road,Govind Nagar,0.0,0.0,N/A,N/A,N/A,N/A,284,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-16 00:03:00,00:03:00,CNR4239527229,Canceled by Customer,CID554162,Bike,Vijay Nagar,Naubasta,0.0,0.0,Driver is not moving towards pickup location,N/A,N/A,N/A,1553,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-01 20:51:00,20:51:00,CNR4867433391,Success,CID460760,Prime Plus,Mall Road,Phool Bagh,98.0,25.0,N/A,N/A,No,N/A,190,UPI,37,4.7,3.7,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-27 14:48:00,14:48:00,CNR2546248871,Success,CID227997,Prime SUV,Nawabganj,Ratan Lal Nagar,84.0,30.0,N/A,N/A,No,N/A,139,Cash,41,3.5,3.7,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-14 05:29:00,05:29:00,CNR4652072051,Canceled by Driver,CID942939,eBike,Juhi,Lakhanpur,0.0,0.0,N/A,Personal & Car related issue,N/A,N/A,481,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-12 09:33:00,09:33:00,CNR7028452587,Success,CID637040,Bike,Lakhanpur,Juhi,245.0,105.0,N/A,N/A,Yes,Vehicle Breakdown,577,UPI,25,3.9,4.2,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-30 05:17:00,05:17:00,CNR6108878401,Canceled by Driver,CID878610,Auto,Harjinder Nagar,Mall Road,0.0,0.0,N/A,Personal & Car related issue,N/A,N/A,655,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-21 01:17:00,01:17:00,CNR7879016559,Success,CID553666,Prime Plus,Nawabganj,Chunniganj,70.0,60.0,N/A,N/A,No,N/A,430,UPI,3,3.2,4.5,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-15 21:13:00,21:13:00,CNR7137967543,Driver Not Found,CID452475,Mini,Arya Nagar,Juhi,0.0,0.0,N/A,N/A,N/A,N/A,2586,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-14 06:16:00,06:16:00,CNR4151825348,Success,CID643183,eBike,Civil Lines,Ashok Nagar,140.0,100.0,N/A,N/A,No,N/A,217,Cash,38,4.0,4.9,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-22 00:24:00,00:24:00,CNR8438181015,Canceled by Driver,CID831564,Prime SUV,Vijay Nagar,Ashok Nagar,0.0,0.0,N/A,Personal & Car related issue,N/A,N/A,443,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-17 02:26:00,02:26:00,CNR6651844327,Success,CID863119,Prime SUV,Ashok Nagar,Panki,42.0,105.0,N/A,N/A,No,N/A,109,UPI,6,4.3,4.4,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-01 12:44:00,12:44:00,CNR7342252034,Driver Not Found,CID236549,Auto,Barra,Juhi,0.0,0.0,N/A,N/A,N/A,N/A,842,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-30 14:08:00,14:08:00,CNR2411064664,Success,CID272158,Auto,Sisamau,Colonelganj,126.0,115.0,N/A,N/A,No,N/A,244,Cash,15,5.0,4.3,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-06 06:18:00,06:18:00,CNR8746261766,Success,CID497104,Prime Sedan,Shastri Nagar,Panki,133.0,50.0,N/A,N/A,No,N/A,876,Credit Card,43,3.4,4.5,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-07 02:58:00,02:58:00,CNR7969200272,Canceled by Driver,CID786100,Prime Sedan,Nawabganj,Lakhanpur,0.0,0.0,N/A,Personal & Car related issue,N/A,N/A,780,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-28 09:51:00,09:51:00,CNR5911314996,Driver Not Found,CID176559,Bike,Ratan Lal Nagar,Sisamau,0.0,0.0,N/A,N/A,N/A,N/A,242,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-22 02:47:00,02:47:00,CNR5317811250,Success,CID399930,Auto,Swaroop Nagar,Phool Bagh,77.0,60.0,N/A,N/A,No,N/A,437,Cash,16,3.4,3.7,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-17 21:44:00,21:44:00,CNR9918508934,Canceled by Driver,CID906362,Prime Sedan,Kidwai Nagar,Harjinder Nagar,0.0,0.0,N/A,Customer was coughing/sick,N/A,N/A,381,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-28 21:12:00,21:12:00,CNR8386698395,Canceled by Customer,CID308078,eBike,Swaroop Nagar,Ashok Nagar,0.0,0.0,Driver is not moving towards pickup location,N/A,N/A,N/A,458,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-17 18:44:00,18:44:00,CNR8442388869,Canceled by Driver,CID511818,Mini,Phool Bagh,Nawabganj,0.0,0.0,N/A,Personal & Car related issue,N/A,N/A,384,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-14 18:46:00,18:46:00,CNR8010542866,Success,CID599647,eBike,Kalyanpur,Parade,98.0,90.0,N/A,N/A,No,N/A,376,UPI,32,4.4,4.4,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-17 02:20:00,02:20:00,CNR8260339690,Success,CID127118,Bike,Kakadeo,Kidwai Nagar,77.0,45.0,N/A,N/A,No,N/A,620,Cash,33,4.1,3.1,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-09 14:06:00,14:06:00,CNR3731352144,Success,CID361834,Auto,Shastri Nagar,Gumti No 5,105.0,80.0,N/A,N/A,Yes,Customer Demand,480,UPI,18,3.8,3.9,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-11 02:02:00,02:02:00,CNR3071439784,Success,CID950144,Prime Sedan,Saket Nagar,Lakhanpur,147.0,55.0,N/A,N/A,No,N/A,475,Cash,11,3.4,5.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-29 04:06:00,04:06:00,CNR6587447165,Canceled by Customer,CID647155,Prime Plus,Harjinder Nagar,Colonelganj,0.0,0.0,AC is Not working,N/A,N/A,N/A,392,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-14 01:41:00,01:41:00,CNR2726264798,Success,CID154945,eBike,Govind Nagar,Parade,168.0,35.0,N/A,N/A,No,N/A,124,UPI,27,3.7,4.8,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-11 04:48:00,04:48:00,CNR1619088074,Canceled by Driver,CID745256,Bike,Civil Lines,Arya Nagar,0.0,0.0,N/A,More than permitted people in there,N/A,N/A,283,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-06 10:07:00,10:07:00,CNR3437695959,Canceled by Driver,CID719256,Prime Sedan,Sisamau,Arya Nagar,0.0,0.0,N/A,Personal & Car related issue,N/A,N/A,401,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-21 08:02:00,08:02:00,CNR4983144073,Canceled by Customer,CID344484,Bike,Vijay Nagar,Lakhanpur,0.0,0.0,Driver asked to cancel,N/A,N/A,N/A,616,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-16 15:07:00,15:07:00,CNR6636185644,Success,CID243093,Auto,Ratan Lal Nagar,Gumti No 5,280.0,70.0,N/A,N/A,No,N/A,369,Cash,14,4.5,4.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-17 16:25:00,16:25:00,CNR2517907136,Canceled by Driver,CID198487,Prime Sedan,Rail Bazaar,Vijay Nagar,0.0,0.0,N/A,Customer related issue,N/A,N/A,786,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-27 08:28:00,08:28:00,CNR2416157696,Success,CID910249,eBike,Colonelganj,Phool Bagh,154.0,115.0,N/A,N/A,No,N/A,2033,Cash,38,4.0,4.7,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-15 07:07:00,07:07:00,CNR5382714811,Success,CID442308,Prime Plus,Panki,Gumti No 5,49.0,90.0,N/A,N/A,No,N/A,124,Cash,37,4.4,4.7,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-26 23:35:00,23:35:00,CNR1194507605,Driver Not Found,CID108414,Prime Sedan,Govind Nagar,Parade,0.0,0.0,N/A,N/A,N/A,N/A,431,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-09 04:56:00,04:56:00,CNR3805038201,Canceled by Driver,CID451136,Prime SUV,Gumti No 5,Panki,0.0,0.0,N/A,Personal & Car related issue,N/A,N/A,559,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-08 21:24:00,21:24:00,CNR8971444367,Success,CID271376,Prime Plus,Ratan Lal Nagar,Vijay Nagar,105.0,125.0,N/A,N/A,No,N/A,457,UPI,32,4.4,4.9,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-24 17:53:00,17:53:00,CNR9273603684,Driver Not Found,CID891807,Prime Sedan,Harjinder Nagar,Govind Nagar,0.0,0.0,N/A,N/A,N/A,N/A,694,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-02 19:13:00,19:13:00,CNR3839755990,Success,CID539990,Bike,Swaroop Nagar,Parade,77.0,105.0,N/A,N/A,No,N/A,344,Cash,25,3.6,4.3,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-24 16:50:00,16:50:00,CNR9197329378,Success,CID633484,eBike,Panki,Barra,91.0,135.0,N/A,N/A,No,N/A,378,Cash,24,4.0,3.9,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-19 00:58:00,00:58:00,CNR2360888806,Canceled by Driver,CID959423,Prime Sedan,Arya Nagar,Harjinder Nagar,0.0,0.0,N/A,Customer related issue,N/A,N/A,382,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-06 01:42:00,01:42:00,CNR4276383844,Canceled by Driver,CID281262,Auto,Swaroop Nagar,Sisamau,0.0,0.0,N/A,More than permitted people in there,N/A,N/A,607,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-19 01:25:00,01:25:00,CNR7514850148,Canceled by Driver,CID499782,eBike,Vijay Nagar,Vijay Nagar,0.0,0.0,N/A,Customer related issue,N/A,N/A,335,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-22 21:20:00,21:20:00,CNR6104261552,Success,CID598837,eBike,Kakadeo,Panki,56.0,70.0,N/A,N/A,No,N/A,362,UPI,44,3.6,3.6,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-05 01:37:00,01:37:00,CNR1365703904,Success,CID954901,Prime Sedan,Mall Road,Chunniganj,196.0,105.0,N/A,N/A,No,N/A,478,Cash,34,4.7,3.4,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-25 14:32:00,14:32:00,CNR9001403804,Success,CID708780,Prime Plus,Lakhanpur,Naubasta,140.0,120.0,N/A,N/A,No,N/A,273,Cash,42,4.6,3.1,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-02 21:00:00,21:00:00,CNR3786821210,Canceled by Customer,CID837616,Prime SUV,Mall Road,Civil Lines,0.0,0.0,Driver asked to cancel,N/A,N/A,N/A,140,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-27 09:26:00,09:26:00,CNR8783869625,Success,CID648627,eBike,Barra,Vijay Nagar,56.0,50.0,N/A,N/A,No,N/A,340,UPI,37,4.0,3.4,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-16 11:16:00,11:16:00,CNR7538917061,Success,CID856077,Prime Sedan,Kidwai Nagar,Juhi,182.0,55.0,N/A,N/A,No,N/A,145,UPI,4,4.9,3.4,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-25 11:24:00,11:24:00,CNR5528699639,Success,CID588109,Mini,Civil Lines,Tilak Nagar,252.0,55.0,N/A,N/A,No,N/A,257,Cash,13,4.3,3.0,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-01 01:43:00,01:43:00,CNR7156159431,Success,CID658603,Prime Plus,Kidwai Nagar,Kalyanpur,266.0,85.0,N/A,N/A,No,N/A,738,Cash,20,3.8,3.4,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-14 05:02:00,05:02:00,CNR5420204763,Success,CID990443,Auto,Tilak Nagar,Rail Bazaar,98.0,110.0,N/A,N/A,Yes,Customer Demand,253,Cash,1,3.3,4.8,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-09 14:27:00,14:27:00,CNR3972859855,Driver Not Found,CID282083,Prime Sedan,Chunniganj,Krishna Nagar,0.0,0.0,N/A,N/A,N/A,N/A,204,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-27 12:11:00,12:11:00,CNR5787138691,Success,CID306069,Bike,Panki,Ashok Nagar,301.0,145.0,N/A,N/A,No,N/A,462,UPI,33,4.2,3.6,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-09 03:39:00,03:39:00,CNR8338439260,Success,CID359341,Prime Plus,Civil Lines,Mall Road,238.0,55.0,N/A,N/A,No,N/A,458,Cash,19,3.3,3.3,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-29 23:01:00,23:01:00,CNR3227890850,Canceled by Driver,CID292131,eBike,Kalyanpur,Arya Nagar,0.0,0.0,N/A,Personal & Car related issue,N/A,N/A,279,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-08 10:02:00,10:02:00,CNR3107498077,Driver Not Found,CID950406,eBike,Ashok Nagar,Krishna Nagar,0.0,0.0,N/A,N/A,N/A,N/A,427,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-14 00:53:00,00:53:00,CNR9929336047,Canceled by Driver,CID990826,Prime Sedan,Parade,Phool Bagh,0.0,0.0,N/A,Customer related issue,N/A,N/A,320,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-28 18:13:00,18:13:00,CNR1703219095,Success,CID800847,Prime Sedan,Govind Nagar,Tilak Nagar,112.0,65.0,N/A,N/A,No,N/A,114,Cash,31,4.2,4.1,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-24 09:21:00,09:21:00,CNR7472434803,Success,CID673630,eBike,Govind Nagar,Govind Nagar,119.0,105.0,N/A,N/A,No,N/A,378,UPI,12,3.4,4.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-28 19:01:00,19:01:00,CNR5978660621,Canceled by Driver,CID806124,Bike,Tilak Nagar,Ratan Lal Nagar,0.0,0.0,N/A,Customer related issue,N/A,N/A,111,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-19 14:54:00,14:54:00,CNR7263276165,Success,CID290034,Prime Plus,Naubasta,Rail Bazaar,245.0,110.0,N/A,N/A,No,N/A,810,Cash,42,3.6,3.5,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-06 12:25:00,12:25:00,CNR2037652423,Canceled by Driver,CID746072,Auto,Kidwai Nagar,Ashok Nagar,0.0,0.0,N/A,Customer related issue,N/A,N/A,271,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-18 22:29:00,22:29:00,CNR4263982557,Success,CID743064,Auto,Kalyanpur,Ashok Nagar,259.0,100.0,N/A,N/A,No,N/A,912,Cash,7,3.5,3.9,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-23 11:01:00,11:01:00,CNR2772322543,Success,CID447750,Auto,Harjinder Nagar,Kakadeo,203.0,80.0,N/A,N/A,No,N/A,818,Cash,2,3.6,4.4,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-02 10:06:00,10:06:00,CNR5798582571,Success,CID219915,Prime Plus,Colonelganj,Gumti No 5,161.0,130.0,N/A,N/A,No,N/A,615,Cash,2,3.1,3.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-02 08:37:00,08:37:00,CNR7569560600,Driver Not Found,CID591798,Mini,Kidwai Nagar,Civil Lines,0.0,0.0,N/A,N/A,N/A,N/A,783,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-21 22:08:00,22:08:00,CNR2903172473,Success,CID935861,eBike,Mall Road,Juhi,168.0,70.0,N/A,N/A,No,N/A,459,UPI,14,3.9,4.1,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-01 18:33:00,18:33:00,CNR3245671731,Driver Not Found,CID619352,Auto,Krishna Nagar,Juhi,0.0,0.0,N/A,N/A,N/A,N/A,482,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-13 18:06:00,18:06:00,CNR6870750892,Success,CID107788,Auto,Lakhanpur,Vijay Nagar,98.0,110.0,N/A,N/A,No,N/A,421,Credit Card,13,4.7,4.9,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-22 04:20:00,04:20:00,CNR9177523656,Canceled by Driver,CID260797,Auto,Kalyanpur,Civil Lines,0.0,0.0,N/A,Customer related issue,N/A,N/A,375,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-15 17:15:00,17:15:00,CNR3719949398,Canceled by Driver,CID873972,Auto,Rail Bazaar,Chunniganj,0.0,0.0,N/A,Customer was coughing/sick,N/A,N/A,328,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-02 01:14:00,01:14:00,CNR3734709752,Canceled by Driver,CID192495,eBike,Ratan Lal Nagar,Juhi,0.0,0.0,N/A,Customer related issue,N/A,N/A,927,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-02 18:28:00,18:28:00,CNR5524270350,Success,CID583687,Auto,Kidwai Nagar,Krishna Nagar,252.0,120.0,N/A,N/A,No,N/A,465,Cash,1,4.8,3.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-03 19:27:00,19:27:00,CNR3314487054,Canceled by Driver,CID317588,Mini,Lakhanpur,Civil Lines,0.0,0.0,N/A,Personal & Car related issue,N/A,N/A,140,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-22 07:51:00,07:51:00,CNR2691284418,Success,CID683153,Mini,Naubasta,Nawabganj,182.0,130.0,N/A,N/A,No,N/A,242,Cash,10,4.1,4.8,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-02 14:54:00,14:54:00,CNR1679989255,Canceled by Driver,CID395558,Auto,Chunniganj,Gumti No 5,0.0,0.0,N/A,Customer was coughing/sick,N/A,N/A,155,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-01 22:38:00,22:38:00,CNR6950705429,Success,CID647002,Mini,Rail Bazaar,Swaroop Nagar,280.0,25.0,N/A,N/A,No,N/A,265,Cash,9,4.9,4.9,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-19 18:12:00,18:12:00,CNR1139633726,Success,CID144910,Prime Sedan,Swaroop Nagar,Juhi,42.0,95.0,N/A,N/A,No,N/A,109,UPI,36,3.8,3.7,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-02 15:17:00,15:17:00,CNR6315126396,Success,CID954771,Prime Plus,Kakadeo,Rail Bazaar,266.0,130.0,N/A,N/A,No,N/A,2246,Cash,45,4.8,4.9,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-24 11:52:00,11:52:00,CNR5019561838,Success,CID395695,Bike,Birhana Road,Vijay Nagar,196.0,135.0,N/A,N/A,No,N/A,454,Cash,28,3.4,3.6,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-11 20:47:00,20:47:00,CNR7945024902,Success,CID860200,Prime Plus,Phool Bagh,Phool Bagh,161.0,60.0,N/A,N/A,No,N/A,761,UPI,4,3.9,3.2,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-23 07:32:00,07:32:00,CNR2862815650,Success,CID149705,eBike,Kalyanpur,Kidwai Nagar,49.0,35.0,N/A,N/A,No,N/A,373,Cash,11,4.7,4.7,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-13 15:11:00,15:11:00,CNR3743214628,Canceled by Driver,CID801256,Auto,Ashok Nagar,Birhana Road,0.0,0.0,N/A,Customer related issue,N/A,N/A,316,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-25 21:34:00,21:34:00,CNR8870997123,Success,CID254433,Mini,Saket Nagar,Rail Bazaar,266.0,90.0,N/A,N/A,Yes,Vehicle Breakdown,2402,Cash,46,3.4,3.9,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-17 21:47:00,21:47:00,CNR6879913109,Canceled by Driver,CID631975,Prime SUV,Vijay Nagar,Chunniganj,0.0,0.0,N/A,Customer related issue,N/A,N/A,1928,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
